Team ID , Team  , Region , Country , Track , Kind , Size , Status , Year , Section
3056,Queens_Canada,North America,Canada,Diagnostics,Collegiate,19,Accepted,2019,undergrad
3515,Queens_Canada,North America,Canada,Diagnostics,Collegiate,13,Accepted,2020,undergrad
3767,Queens_Canada,North America,Canada,Diagnostics,Collegiate,14,Accepted,2021,overgrad
4347,Queens_Canada,North America,Canada,Diagnostics,Collegiate,21,Accepted,2022,undergrad
4996,RainsACA-China,Asia,China,High School,Commercial,25,Accepted,2023,high_school
667,Rajasthan,Asia,India,,Collegiate,0,Withdrawn,2011,iGEM
1295,RAMNOTIREN_CALGARY,North America,Canada,,High_school,13,Accepted,2014,iGEM
1304,Ravenwood_Raptors,North America,United States,,High_school,9,Accepted,2014,iGEM
4734,RBHS-SanDiego-CA,North America,United States,High School,High_school,14,Accepted,2023,high_school
4513,RBHS_SanDiego_CA,North America,United States,High School,High_school,8,Accepted,2022,high_school
2210,RDFZ-China,Asia,China,High School,High_school,19,Accepted,2017,high_school
2572,RDFZ-China,Asia,China,High School,High_school,23,Accepted,2018,high_school
2937,RDFZ-China,Asia,China,High School,High_school,25,Accepted,2019,high_school
3395,RDFZ-China,Asia,China,High School,High_school,31,Accepted,2020,high_school
3820,RDFZ-CHINA,Asia,China,High School,High_school,28,Accepted,2021,high_school
4405,RDFZ-CHINA,Asia,China,High School,High_school,28,Accepted,2022,high_school
4965,RDFZ-CHINA,Asia,China,High School,High_school,29,Accepted,2023,high_school
1476,Reading,Europe,United Kingdom,Energy,Collegiate,16,Accepted,2014,undergrad
1708,Reading,Europe,United Kingdom,Energy,Collegiate,17,Accepted,2015,overgrad
2338,REC-CHENNAI,Asia,India,Food & Nutrition,Collegiate,25,Accepted,2017,undergrad
2645,REC-CHENNAI,Asia,India,Foundational Advance,Collegiate,23,Accepted,2018,undergrad
3224,REC-CHENNAI,Asia,India,Foundational Advance,Collegiate,24,Accepted,2019,undergrad
3366,REC-CHENNAI,Asia,India,,Collegiate,1,Withdrawn,2020,Unspecified
4509,REC-CHENNAI,Asia,India,Environment,Collegiate,25,Accepted,2022,undergrad
4689,REC-CHENNAI,Asia,India,Climate Crisis,Collegiate,23,Accepted,2023,undergrad
915,Reed,North America,United States,,Collegiate,3,Withdrawn,2012,iGEM
486,Registry_Example,North America,,,Collegiate,4,Accepted,2005,iGEM
96,Rensselaer,North America,United States,,Collegiate,13,Withdrawn,2008,iGEM
2655,Rheda_Bielefeld,Europe,Germany,High School,High_school,12,Accepted,2018,high_school
840,RHIT,North America,United States,New Application,Collegiate,9,Accepted,2012,iGEM
1154,RHIT,North America,United States,Foundational Advance,Collegiate,8,Accepted,2013,undergrad
1501,RHIT,North America,United States,Foundational Advance,Collegiate,9,Accepted,2014,undergrad
1729,RHIT,North America,United States,Manufacturing,Collegiate,6,Accepted,2015,undergrad
2077,RHIT,North America,United States,Manufacturing,Collegiate,11,Accepted,2016,undergrad
2390,RHIT,North America,United States,Measurement,Collegiate,13,Accepted,2017,undergrad
2716,RHIT,North America,United States,Environment,Collegiate,10,Accepted,2018,undergrad
3275,RHIT,North America,United States,Environment,Collegiate,11,Accepted,2019,undergrad
4052,RHS-Calgary,North America,Canada,High School,High_school,8,Accepted,2021,high_school
44,Rice,North America,United States,Medical,Collegiate,18,Accepted,2007,iGEM
278,Rice,North America,United States,,Collegiate,8,Withdrawn,2009,iGEM
457,Rice,North America,,,Collegiate,21,Accepted,2006,iGEM
1878,Rice,North America,United States,Diagnostics,Collegiate,21,Accepted,2016,undergrad
2194,Rice,North America,United States,Environment,Collegiate,17,Accepted,2017,undergrad
2540,Rice,North America,United States,Foundational Advance,Collegiate,19,Accepted,2018,undergrad
3247,Rice,North America,United States,Environment,Collegiate,21,Accepted,2019,undergrad
122,Rice_University,North America,United States,,Collegiate,13,Accepted,2008,iGEM
2031,Richard_Montgomery,North America,United States,,Collegiate,1,Withdrawn,2016,Unspecified
3010,Richmond_UR,North America,United States,Environment,Collegiate,10,Accepted,2019,undergrad
3795,Rio_UFRJ_Brazil,Latin America,Brazil,New Application,Collegiate,11,Accepted,2021,overgrad
3157,RIS_BKK,Asia,Thailand,High School,High_school,9,Accepted,2019,high_school
2741,RMHS_Maryland,North America,United States,High School,High_school,19,Accepted,2018,high_school
345,RMIT_Australia,Asia,Australia,Health & Medicine,Collegiate,13,Accepted,2010,iGEM
3614,ROADS_SY,Asia,China,High School,High_school,11,Accepted,2020,high_school
3346,Rochester,North America,United States,Diagnostics,Collegiate,18,Accepted,2020,undergrad
3724,Rochester,North America,United States,Diagnostics,Collegiate,18,Accepted,2021,undergrad
4130,Rochester,North America,United States,Food & Nutrition,Collegiate,17,Accepted,2022,undergrad
4588,Rochester,North America,United States,Biomanufacturing,Collegiate,15,Accepted,2023,undergrad
1721,Rock_Ridge_Virginia,North America,United States,High School,High_school,19,Accepted,2015,high_school
2126,Rock_Ridge_Virginia,North America,United States,,High_school,1,Withdrawn,2016,high_school
2604,Rotterdam_HR,Europe,Netherlands,Open,Collegiate,13,Accepted,2018,overgrad
2993,Rotterdam_HR,Europe,Netherlands,Diagnostics,Collegiate,12,Accepted,2019,overgrad
2503,RPI_Troy_NY,North America,United States,Manufacturing,Collegiate,15,Accepted,2017,undergrad
4806,RPTU-Kaiserslautern,Europe,Germany,Bioremediation,Collegiate,9,Accepted,2023,undergrad
4401,RS_Joint_China,Asia,China,High School,Commercial,35,Disqualified,2022,high_school
4402,RS_United_China,Asia,China,High School,Commercial,23,Accepted,2022,high_school
3860,RUBochum,Europe,Germany,Food & Nutrition,Collegiate,13,Accepted,2021,overgrad
4293,RUBochum,Europe,Germany,Therapeutics,Collegiate,19,Accepted,2022,overgrad
4741,RUBochum,Europe,Germany,Environment,Collegiate,13,Accepted,2023,overgrad
2749,Ruia-Mumbai,Asia,India,Environment,Collegiate,12,Accepted,2018,undergrad
3670,RUM-UPRM,Latin America,United States,Environment,Collegiate,24,Accepted,2020,undergrad
3857,RUM-UPRM,Latin America,Puerto Rico,Environment,Collegiate,26,Accepted,2021,undergrad
4460,RUM-UPRM,Latin America,Puerto Rico,Environment,Collegiate,38,Accepted,2022,undergrad
3173,Ruperto_Carola,Europe,Germany,Foundational Advance,Collegiate,12,Accepted,2019,undergrad
588,Rutgers,North America,United States,Information Processing,Collegiate,18,Accepted,2011,iGEM
787,Rutgers,North America,United States,Food & Energy,Collegiate,8,Accepted,2012,iGEM
1206,Rutgers,North America,United States,Health & Medicine,Collegiate,14,Accepted,2013,overgrad
1556,Rutgers,North America,United States,Foundational Advance,Collegiate,12,Accepted,2014,undergrad
2101,Ryerson_Toronto,North America,Canada,Manufacturing,Collegiate,10,Accepted,2016,undergrad
1469,Saarland,Europe,Germany,Health & Medicine,Collegiate,13,Accepted,2014,overgrad
4622,Saint-Joseph,Europe,Turkey,High School,High_school,11,Accepted,2023,high_school
2897,Saint_Joseph,Europe,Turkey,High School,High_school,12,Accepted,2018,high_school
2962,Saint_Joseph,Europe,Turkey,High School,High_school,15,Accepted,2019,high_school
3941,Saint_Joseph,Europe,Turkey,High School,High_school,12,Accepted,2021,high_school
60,Saint_Petersburg,Asia,Russian Federation,Environment,Collegiate,12,Accepted,2007,iGEM
2115,Saint_Rose_School_A,Latin America,Chile,High School,High_school,7,Accepted,2016,high_school
2119,Saint_Rose_School_B,Latin America,Chile,High School,High_school,9,Accepted,2016,high_school
924,Saitama,Asia,Japan,,Collegiate,7,Withdrawn,2012,iGEM
1002,Salonica_Schools,Europe,Greece,,High_school,10,Accepted,2013,iGEM
696,Saloniki_Greece_12,Europe,United States,,High_school,17,Accepted,2012,iGEM
1869,Santa_Clara,North America,United States,Manufacturing,Collegiate,7,Accepted,2015,overgrad
1665,San_Andres,Latin America,Chile,High School,High_school,8,Accepted,2015,high_school
3273,Sao_Carlos-Brazil,Latin America,Brazil,New Application,Collegiate,18,Accepted,2019,undergrad
3154,SASTRA_Thanjavur,Asia,India,Diagnostics,Collegiate,21,Accepted,2019,undergrad
3194,SBS_NY,Asia,China,High School,High_school,10,Accepted,2019,high_school
2888,SBS_SH_112144,North America,China,High School,High_school,19,Accepted,2018,high_school
1010,SCAU-China,Asia,China,Environment,Collegiate,17,Accepted,2013,undergrad
1373,SCAU-China,Asia,China,Energy,Collegiate,18,Accepted,2014,undergrad
1959,SCAU-China,Asia,China,New Application,Collegiate,24,Accepted,2016,undergrad
2559,SCAU-China,Asia,China,New Application,Collegiate,13,Accepted,2018,undergrad
4014,SCAU-China,Asia,China,Environment,Collegiate,20,Accepted,2021,undergrad
4632,SCAU-China,Asia,China,Conservation,Collegiate,28,Accepted,2023,undergrad
4847,SCIE-PearlDelta,Asia,China,High School,Commercial,17,Accepted,2023,high_school
2143,SCSU-New_Haven,North America,United States,Diagnostics,Collegiate,11,Accepted,2016,overgrad
4937,SCU-BSE-China,Asia,China,Foundational Advance,Collegiate,11,Accepted,2023,undergrad
1375,SCU-China,Asia,China,Information Processing,Collegiate,26,Accepted,2014,undergrad
1919,SCU-China,Asia,China,New Application,Collegiate,26,Accepted,2016,undergrad
2611,SCU-China,Asia,China,Foundational Advance,Collegiate,29,Accepted,2018,undergrad
3221,SCU-China,Asia,China,Manufacturing,Collegiate,23,Accepted,2019,undergrad
3544,SCU-China,Asia,China,New Application,Collegiate,21,Accepted,2020,overgrad
3977,SCU-China,Asia,China,Foundational Advance,Collegiate,23,Accepted,2021,undergrad
4383,SCU-China,Asia,China,Therapeutics,Collegiate,25,Accepted,2022,undergrad
4817,SCU-China,Asia,China,Environment,Collegiate,23,Accepted,2023,undergrad
2334,SCU-WestChina,Asia,China,Therapeutics,Collegiate,24,Accepted,2017,undergrad
3672,SCU-WestChina,Asia,China,Therapeutics,Collegiate,19,Accepted,2020,undergrad
1072,SCUT,Asia,Hong Kong,Information Processing,Collegiate,18,Accepted,2013,undergrad
1462,SCUT,Asia,China,Foundational Advance,Collegiate,26,Accepted,2014,undergrad
1724,SCUT,Asia,China,Environment,Collegiate,37,Accepted,2015,undergrad
1778,Scut-Champion-Park,Asia,China,Food & Nutrition,Collegiate,22,Accepted,2015,overgrad
1371,SCUT-China,Asia,China,Manufacturing,Collegiate,26,Accepted,2014,undergrad
1720,SCUT-China,Asia,China,Health & Medicine,Collegiate,25,Accepted,2015,undergrad
3772,SCUT-China,Asia,China,Manufacturing,Collegiate,17,Accepted,2021,undergrad
4263,SCUT-China,Asia,China,Manufacturing,Collegiate,26,Accepted,2022,undergrad
4621,SCUT-China,Asia,China,Biomanufacturing,Collegiate,22,Accepted,2023,undergrad
2733,SCUT-ChinaA,Asia,China,Environment,Collegiate,11,Accepted,2018,undergrad
1972,SCUT-China_A,Asia,China,Environment,Collegiate,20,Accepted,2016,undergrad
2360,SCUT-China_A,Asia,China,Environment,Collegiate,24,Accepted,2017,undergrad
2080,SCUT-China_B,Asia,China,Therapeutics,Collegiate,21,Accepted,2016,undergrad
2366,SCUT-China_B,Asia,China,Foundational Advance(P),Collegiate,17,Withdrawn,2017,undergrad
2325,SCUT-FSE-CHINA,Asia,China,New Application,Collegiate,15,Accepted,2017,undergrad
3100,SCUT_China,Asia,China,New Application,Collegiate,18,Accepted,2019,undergrad
3333,SCUT_China,Asia,China,Therapeutics,Collegiate,19,Accepted,2020,undergrad
2763,SCUT_ChinaB,Asia,China,Environment,Collegiate,17,Accepted,2018,undergrad
1087,SCU_China,Asia,China,Foundational Advance,Collegiate,17,Accepted,2013,undergrad
1796,SCU_China,Asia,China,Environment,Collegiate,20,Accepted,2015,undergrad
2276,SCU_China,Asia,China,New Application,Collegiate,24,Accepted,2017,undergrad
1672,SDA-Encinitas,North America,United States,High School,High_school,15,Accepted,2015,high_school
3775,SDSU,North America,United States,Environment,Collegiate,4,Accepted,2021,overgrad
2239,SDSZ-China,Asia,China,High School,High_school,16,Accepted,2017,high_school
1979,SDSZ_China,Asia,China,High School,High_school,13,Accepted,2016,high_school
2553,SDSZ_China,Asia,China,High School,High_school,15,Accepted,2018,high_school
3091,SDSZ_China,Asia,China,High School,High_school,10,Accepted,2019,high_school
3616,SDSZ_China,Asia,China,High School,High_school,1,Withdrawn,2020,high_school
4090,SDSZ_China,Asia,China,High School,Commercial,22,Accepted,2021,high_school
2627,SDU-CHINA,Asia,China,New Application,Collegiate,14,Accepted,2018,undergrad
4583,SDU-CHINA,Asia,China,Biomanufacturing,Collegiate,28,Accepted,2023,undergrad
237,SDU-Denmark,Europe,Denmark,Health/Medicine,Collegiate,14,Accepted,2009,iGEM
343,SDU-Denmark,Europe,Denmark,New Application,Collegiate,21,Accepted,2010,iGEM
899,SDU-Denmark,Europe,Denmark,Health & Medicine,Collegiate,15,Accepted,2012,iGEM
1088,SDU-Denmark,Europe,Denmark,Manufacturing,Collegiate,13,Accepted,2013,undergrad
1475,SDU-Denmark,Europe,Denmark,Food & Nutrition,Collegiate,15,Accepted,2014,overgrad
1638,SDU-Denmark,Europe,Denmark,Manufacturing,Collegiate,14,Accepted,2015,overgrad
2018,SDU-Denmark,Europe,Denmark,Therapeutics,Collegiate,17,Accepted,2016,overgrad
2449,SDU-Denmark,Europe,Denmark,Energy,Collegiate,17,Accepted,2017,overgrad
3044,SDU-Denmark,Europe,Denmark,Therapeutics,Collegiate,14,Accepted,2019,overgrad
3602,SDU-Denmark,Europe,Denmark,Diagnostics,Collegiate,23,Accepted,2020,overgrad
4059,SDU-Denmark,Europe,Denmark,Manufacturing,Collegiate,27,Accepted,2021,overgrad
4868,SDU-Denmark,Europe,Denmark,Bioremediation,Collegiate,20,Accepted,2023,overgrad
2321,SDU_CHINA,Asia,China,Therapeutics,Collegiate,21,Accepted,2017,undergrad
3127,SDU_CHINA,Asia,China,Foundational Advance,Collegiate,18,Accepted,2019,undergrad
2291,SECA_NZ,Asia,New Zealand,Food & Nutrition,Collegiate,10,Accepted,2017,undergrad
3166,SEFLS_Shanghai,Asia,China,High School,High_school,11,Accepted,2019,high_school
3684,SEHS-China,Asia,China,High School,High_school,15,Accepted,2020,high_school
884,sentegen,Europe,Turkey,,Collegiate,5,Accepted,2012,iGEM
4948,Seoul-Korea,Asia,"Korea, Republic Of",High School,Commercial,27,Accepted,2023,high_school
4317,Seoul_Korea,Asia,"Korea, Republic Of",High School,Commercial,16,Accepted,2022,high_school
4299,Sesame_Shenzhen,Asia,China,High School,Commercial,16,Accepted,2022,high_school
3263,SEU,Asia,China,Open,Collegiate,10,Accepted,2019,undergrad
3195,SEU-Nanjing-China,Asia,China,Environment,Collegiate,15,Accepted,2019,undergrad
873,SEU_A,Asia,China,Health & Medicine,Collegiate,20,Accepted,2012,iGEM
1143,SEU_China,Asia,China,,Collegiate,15,Withdrawn,2013,undergrad
897,SEU_O_China,Asia,China,Information Processing,Collegiate,16,Accepted,2012,iGEM
514,Sevilla,Europe,Spain,Foundational Advance,Collegiate,14,Accepted,2011,iGEM
2816,SFLS_Shenzhen,Asia,China,High School,High_school,16,Accepted,2018,high_school
2453,sfu_bc_canada,North America,Unspecified,,Collegiate,1,Withdrawn,2017,Unspecified
1531,SF_Bay_Area_DIYbio,North America,United States,Community Labs,Community_lab,29,Accepted,2014,collegiate
1839,SF_Bay_Area_DIYBio,North America,United States,Community Labs,Community_lab,37,Accepted,2015,collegiate
4887,Shanghai-BioX,Asia,China,High School,Commercial,22,Accepted,2023,high_school
4873,Shanghai-city,Asia,China,High School,Commercial,26,Accepted,2023,high_school
4874,Shanghai-HS,Asia,China,High School,Commercial,25,Accepted,2023,high_school
4889,Shanghai-MedX,Asia,China,High School,Commercial,19,Accepted,2023,high_school
4890,Shanghai-SDG,Asia,China,High School,Commercial,21,Accepted,2023,high_school
3159,Shanghai-United,Asia,China,High School,High_school,20,Accepted,2019,high_school
3239,ShanghaiFLS_China,Asia,China,High School,High_school,16,Accepted,2019,high_school
2315,Shanghaitech,Asia,China,Foundational Advance,Collegiate,28,Accepted,2017,undergrad
2787,ShanghaiTech,Asia,China,Foundational Advance,Collegiate,21,Accepted,2018,undergrad
4594,ShanghaiTech-China,Asia,China,Climate Crisis,Collegiate,34,Accepted,2023,undergrad
2132,ShanghaitechChina,Asia,China,New Application,Collegiate,16,Accepted,2016,undergrad
2152,ShanghaiTechChina_B,Asia,China,Therapeutics,Collegiate,16,Accepted,2016,undergrad
3278,ShanghaiTech_China,Asia,China,Therapeutics,Collegiate,23,Accepted,2019,undergrad
3454,ShanghaiTech_China,Asia,China,New Application,Collegiate,20,Accepted,2020,undergrad
3755,ShanghaiTech_China,Asia,China,New Application,Collegiate,25,Accepted,2021,undergrad
4115,ShanghaiTech_China,Asia,China,Manufacturing,Collegiate,37,Accepted,2022,undergrad
3298,Shanghai_City,Asia,China,High School,High_school,18,Accepted,2019,high_school
3526,Shanghai_city,Asia,China,High School,High_school,28,Accepted,2020,high_school
3999,Shanghai_city,Asia,China,High School,Commercial,26,Accepted,2021,high_school
4248,Shanghai_city,Asia,China,High School,Commercial,35,Accepted,2022,high_school
4093,Shanghai_City_United,Asia,China,High School,Commercial,30,Accepted,2021,high_school
3135,Shanghai_High_School,Asia,China,High School,High_school,21,Accepted,2019,high_school
3525,Shanghai_high_school,Asia,China,High School,High_school,28,Accepted,2020,high_school
3992,Shanghai_high_school,Asia,China,High School,Commercial,28,Accepted,2021,high_school
3296,Shanghai_HS,Asia,China,High School,High_school,19,Accepted,2019,high_school
3527,Shanghai_HS,Asia,China,High School,High_school,25,Accepted,2020,high_school
3916,Shanghai_HS,Asia,China,High School,Commercial,27,Accepted,2021,high_school
4276,Shanghai_HS,Asia,China,High School,Commercial,34,Accepted,2022,high_school
4099,Shanghai_HS_ID,Asia,China,High School,Commercial,18,Accepted,2021,high_school
3136,Shanghai_HS_United,Asia,China,High School,High_school,19,Accepted,2019,high_school
3585,Shanghai_HS_United,Asia,China,High School,High_school,29,Accepted,2020,high_school
3998,Shanghai_HS_United,Asia,China,High School,Commercial,25,Accepted,2021,high_school
4028,Shanghai_Metro,Asia,China,High School,Commercial,29,Accepted,2021,high_school
4004,Shanghai_Metropolis,Asia,China,High School,Commercial,24,Accepted,2021,high_school
4278,Shanghai_Metropolis,Asia,China,High School,Commercial,37,Accepted,2022,high_school
4096,Shanghai_Metro_HS,Asia,China,High School,Commercial,27,Accepted,2021,high_school
4005,Shanghai_Metro_Utd,Asia,China,High School,Commercial,28,Accepted,2021,high_school
3633,Shanghai_SFLS_SPBS,Asia,China,High School,High_school,23,Accepted,2020,high_school
3584,Shanghai_United,Asia,China,High School,High_school,22,Accepted,2020,high_school
3991,Shanghai_United,Asia,China,High School,Commercial,26,Accepted,2021,high_school
4277,Shanghai_United,Asia,China,High School,Commercial,24,Disqualified,2022,high_school
4030,Shanghai_United_HS,Asia,China,High School,Commercial,26,Accepted,2021,high_school
3074,Shanghai_YGQ,Asia,China,High School,High_school,19,Withdrawn,2019,high_school
995,SharonBasicallyAcid,North America,United States,Environment(P),High_school,23,Accepted,2013,iGEM
719,Sharon_BasicallyAcid,North America,United States,,High_school,9,Accepted,2012,iGEM
717,Sharon_MA_Aquila,North America,United States,,High_school,8,Accepted,2012,iGEM
